,UID,State,Date Collected,Result,Waterbody,SITESAMP,Region,Province,Parameter
7324,2329,SC,7/20/2010,0.027,South Edisto River,Y,Southeast,Carolinian Province,Dissolved Inorganic Nitrogen (mg N/L)
7325,2329,SC,7/20/2010,0.0690975,South Edisto River,Y,Southeast,Carolinian Province,Total Phosphorus (mg P/L)
7326,2329,SC,7/20/2010,0.037,South Edisto River,Y,Southeast,Carolinian Province,Dissolved Inorganic Phosphate (mg P/L)
7327,2329,SC,7/20/2010,0.54,South Edisto River,Y,Southeast,Carolinian Province,Total Nitrogen (mg N/L)
7328,2330,SC,7/20/2010,14.89,South Edisto River,Y,Southeast,Carolinian Province,Chlorophyll A (ug/L)
7329,2330,SC,7/20/2010,0.15603625,South Edisto River,Y,Southeast,Carolinian Province,Total Phosphorus (mg P/L)
7330,2330,SC,7/20/2010,0.765,South Edisto River,Y,Southeast,Carolinian Province,Total Nitrogen (mg N/L)
7331,2330,SC,7/20/2010,0.062,South Edisto River,Y,Southeast,Carolinian Province,Dissolved Inorganic Phosphate (mg P/L)
7332,2330,SC,7/20/2010,0.027,South Edisto River,Y,Southeast,Carolinian Province,Nitrate/Nitrite (mg N/L)
7333,2330,SC,7/20/2010,0.031,South Edisto River,Y,Southeast,Carolinian Province,Dissolved Inorganic Nitrogen (mg N/L)
7334,2330,SC,7/20/2010,0.004,South Edisto River,Y,Southeast,Carolinian Province,Ammonia (mg N/L)
7335,2331,SC,7/14/2010,12.14,Charleston Harbor,Y,Southeast,Carolinian Province,Chlorophyll A (ug/L)
7336,2331,SC,7/14/2010,0.57,Charleston Harbor,Y,Southeast,Carolinian Province,Total Nitrogen (mg N/L)
7337,2331,SC,7/14/2010,0.1448675,Charleston Harbor,Y,Southeast,Carolinian Province,Total Phosphorus (mg P/L)
7338,2331,SC,7/14/2010,0.095,Charleston Harbor,Y,Southeast,Carolinian Province,Nitrate/Nitrite (mg N/L)
7339,2331,SC,7/14/2010,0.017,Charleston Harbor,Y,Southeast,Carolinian Province,Ammonia (mg N/L)
7340,2331,SC,7/14/2010,0.112,Charleston Harbor,Y,Southeast,Carolinian Province,Dissolved Inorganic Nitrogen (mg N/L)
7341,2331,SC,7/14/2010,0.085,Charleston Harbor,Y,Southeast,Carolinian Province,Dissolved Inorganic Phosphate (mg P/L)
7342,2332,SC,7/14/2010,6.57,Stono River,Y,Southeast,Carolinian Province,Chlorophyll A (ug/L)
7343,2332,SC,7/14/2010,0.041,Stono River,Y,Southeast,Carolinian Province,Ammonia (mg N/L)
7344,2332,SC,7/14/2010,0.05718,Stono River,Y,Southeast,Carolinian Province,Total Phosphorus (mg P/L)
7345,2332,SC,7/14/2010,0.4225,Stono River,Y,Southeast,Carolinian Province,Total Nitrogen (mg N/L)
7346,2332,SC,7/14/2010,0.033,Stono River,Y,Southeast,Carolinian Province,Dissolved Inorganic Phosphate (mg P/L)
7347,2332,SC,7/14/2010,0.039,Stono River,Y,Southeast,Carolinian Province,Nitrate/Nitrite (mg N/L)
7348,2332,SC,7/14/2010,0.08,Stono River,Y,Southeast,Carolinian Province,Dissolved Inorganic Nitrogen (mg N/L)
7349,2333,SC,7/27/2010,16.15,St. Helena Sound,Y,Southeast,Carolinian Province,Chlorophyll A (ug/L)
7350,2333,SC,7/27/2010,0.092,St. Helena Sound,Y,Southeast,Carolinian Province,Dissolved Inorganic Nitrogen (mg N/L)
7351,2333,SC,7/27/2010,0.092,St. Helena Sound,Y,Southeast,Carolinian Province,Nitrate/Nitrite (mg N/L)
7352,2333,SC,7/27/2010,0.1334325,St. Helena Sound,Y,Southeast,Carolinian Province,Total Phosphorus (mg P/L)
7353,2333,SC,7/27/2010,0.0,St. Helena Sound,Y,Southeast,Carolinian Province,Ammonia (mg N/L)
7354,2333,SC,7/27/2010,0.82,St. Helena Sound,Y,Southeast,Carolinian Province,Total Nitrogen (mg N/L)
7355,2333,SC,7/27/2010,0.062,St. Helena Sound,Y,Southeast,Carolinian Province,Dissolved Inorganic Phosphate (mg P/L)
7356,2334,SC,7/28/2010,17.52,St. Helena Sound,Y,Southeast,Carolinian Province,Chlorophyll A (ug/L)
7357,2334,SC,7/28/2010,0.078,St. Helena Sound,Y,Southeast,Carolinian Province,Dissolved Inorganic Phosphate (mg P/L)
7358,2334,SC,7/28/2010,0.14606875,St. Helena Sound,Y,Southeast,Carolinian Province,Total Phosphorus (mg P/L)
7359,2334,SC,7/28/2010,0.7,St. Helena Sound,Y,Southeast,Carolinian Province,Total Nitrogen (mg N/L)
7360,2334,SC,7/28/2010,0.047,St. Helena Sound,Y,Southeast,Carolinian Province,Dissolved Inorganic Nitrogen (mg N/L)
7361,2334,SC,7/28/2010,0.018,St. Helena Sound,Y,Southeast,Carolinian Province,Ammonia (mg N/L)
7362,2334,SC,7/28/2010,0.029,St. Helena Sound,Y,Southeast,Carolinian Province,Nitrate/Nitrite (mg N/L)
7363,2335,SC,7/27/2010,9.57,St. Helena Sound,Y,Southeast,Carolinian Province,Chlorophyll A (ug/L)
7364,2335,SC,7/27/2010,0.025,St. Helena Sound,Y,Southeast,Carolinian Province,Nitrate/Nitrite (mg N/L)
7365,2335,SC,7/27/2010,0.034,St. Helena Sound,Y,Southeast,Carolinian Province,Dissolved Inorganic Nitrogen (mg N/L)
7366,2335,SC,7/27/2010,0.17148625,St. Helena Sound,Y,Southeast,Carolinian Province,Total Phosphorus (mg P/L)
7367,2335,SC,7/27/2010,0.81625,St. Helena Sound,Y,Southeast,Carolinian Province,Total Nitrogen (mg N/L)
7368,2335,SC,7/27/2010,0.009,St. Helena Sound,Y,Southeast,Carolinian Province,Ammonia (mg N/L)
7369,2335,SC,7/27/2010,0.045,St. Helena Sound,Y,Southeast,Carolinian Province,Dissolved Inorganic Phosphate (mg P/L)
7370,2336,SC,7/13/2010,9.1,Stono River,Y,Southeast,Carolinian Province,Chlorophyll A (ug/L)
7371,2336,SC,7/13/2010,0.041,Stono River,Y,Southeast,Carolinian Province,Ammonia (mg N/L)
7372,2336,SC,7/13/2010,0.6425,Stono River,Y,Southeast,Carolinian Province,Total Nitrogen (mg N/L)
7373,2336,SC,7/13/2010,0.053,Stono River,Y,Southeast,Carolinian Province,Dissolved Inorganic Nitrogen (mg N/L)
7374,2336,SC,7/13/2010,0.031,Stono River,Y,Southeast,Carolinian Province,Dissolved Inorganic Phosphate (mg P/L)
7375,2336,SC,7/13/2010,0.1726375,Stono River,Y,Southeast,Carolinian Province,Total Phosphorus (mg P/L)
7376,2336,SC,7/13/2010,0.012,Stono River,Y,Southeast,Carolinian Province,Nitrate/Nitrite (mg N/L)
7377,2337,SC,7/21/2010,13.6,St. Helena Sound,Y,Southeast,Carolinian Province,Chlorophyll A (ug/L)
7378,2337,SC,7/21/2010,0.026,St. Helena Sound,Y,Southeast,Carolinian Province,Nitrate/Nitrite (mg N/L)
7379,2337,SC,7/21/2010,0.058,St. Helena Sound,Y,Southeast,Carolinian Province,Dissolved Inorganic Phosphate (mg P/L)
7380,2337,SC,7/21/2010,0.023,St. Helena Sound,Y,Southeast,Carolinian Province,Ammonia (mg N/L)
7381,2337,SC,7/21/2010,0.049,St. Helena Sound,Y,Southeast,Carolinian Province,Dissolved Inorganic Nitrogen (mg N/L)
7382,2337,SC,7/21/2010,0.1113175,St. Helena Sound,Y,Southeast,Carolinian Province,Total Phosphorus (mg P/L)
7383,2337,SC,7/21/2010,0.65625,St. Helena Sound,Y,Southeast,Carolinian Province,Total Nitrogen (mg N/L)
7384,2338,SC,7/28/2010,15.61,JOHNSON CREEK,Y,Southeast,Carolinian Province,Chlorophyll A (ug/L)
7385,2338,SC,7/28/2010,0.62,JOHNSON CREEK,Y,Southeast,Carolinian Province,Total Nitrogen (mg N/L)
7386,2338,SC,7/28/2010,0.021,JOHNSON CREEK,Y,Southeast,Carolinian Province,Ammonia (mg N/L)
7387,2338,SC,7/28/2010,0.056,JOHNSON CREEK,Y,Southeast,Carolinian Province,Dissolved Inorganic Phosphate (mg P/L)
7388,2338,SC,7/28/2010,0.13684125,JOHNSON CREEK,Y,Southeast,Carolinian Province,Total Phosphorus (mg P/L)
7389,2338,SC,7/28/2010,0.03,JOHNSON CREEK,Y,Southeast,Carolinian Province,Nitrate/Nitrite (mg N/L)
7390,2338,SC,7/28/2010,0.051,JOHNSON CREEK,Y,Southeast,Carolinian Province,Dissolved Inorganic Nitrogen (mg N/L)
7391,16475,NH,6/24/2010,0.0,Great Bay,Y,Northeast,Acadian Province,Ammonia (mg N/L)
7392,16475,NH,6/24/2010,0.05,Great Bay,Y,Northeast,Acadian Province,Total Phosphorus (mg P/L)
7393,16475,NH,6/24/2010,0.015,Great Bay,Y,Northeast,Acadian Province,Dissolved Inorganic Phosphate (mg P/L)
7394,16475,NH,6/24/2010,0.295,Great Bay,Y,Northeast,Acadian Province,Total Nitrogen (mg N/L)
7395,16475,NH,6/24/2010,4.77,Great Bay,Y,Northeast,Acadian Province,Chlorophyll A (ug/L)
7396,16475,NH,6/24/2010,0.005,Great Bay,Y,Northeast,Acadian Province,Nitrate/Nitrite (mg N/L)
7397,16475,NH,6/24/2010,0.0,Great Bay,Y,Northeast,Acadian Province,Nitrite (mg N/L)
7398,16475,NH,6/24/2010,0.01,Great Bay,Y,Northeast,Acadian Province,Dissolved Inorganic Nitrogen (mg N/L)
7399,16488,NH,6/22/2010,0.015,Great Bay,Y,Northeast,Acadian Province,Ammonia (mg N/L)
7400,16488,NH,6/22/2010,0.095,Great Bay,Y,Northeast,Acadian Province,Total Phosphorus (mg P/L)
7401,16488,NH,6/22/2010,0.02,Great Bay,Y,Northeast,Acadian Province,Dissolved Inorganic Phosphate (mg P/L)
7402,16488,NH,6/22/2010,1.055,Great Bay,Y,Northeast,Acadian Province,Total Nitrogen (mg N/L)
7403,16488,NH,6/22/2010,0.015,Great Bay,Y,Northeast,Acadian Province,Nitrite (mg N/L)
7404,16488,NH,6/22/2010,21.67,Great Bay,Y,Northeast,Acadian Province,Chlorophyll A (ug/L)
7405,16488,NH,6/22/2010,0.18,Great Bay,Y,Northeast,Acadian Province,Dissolved Inorganic Nitrogen (mg N/L)
7406,16488,NH,6/22/2010,0.165,Great Bay,Y,Northeast,Acadian Province,Nitrate/Nitrite (mg N/L)
7407,16522,MI,5/26/2010,0.46,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7408,16522,MI,5/26/2010,0.003,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7409,16522,MI,5/26/2010,0.3325,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7410,16522,MI,5/26/2010,0.0,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7411,16522,MI,5/26/2010,0.217,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7412,16522,MI,5/26/2010,0.214,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7413,16522,MI,5/26/2010,0.0,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7414,16523,MI,5/26/2010,0.66,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7415,16523,MI,5/26/2010,0.236,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7416,16523,MI,5/26/2010,0.011,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7417,16523,MI,5/26/2010,0.003,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7418,16523,MI,5/26/2010,0.0,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7419,16523,MI,5/26/2010,0.3625,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7420,16523,MI,5/26/2010,0.225,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7421,16524,MI,5/22/2010,0.84,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7422,16524,MI,5/22/2010,0.006,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7423,16524,MI,5/22/2010,0.343,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7424,16524,MI,5/22/2010,0.345,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7425,16524,MI,5/22/2010,0.478125,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7426,16524,MI,5/22/2010,0.002,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7427,16524,MI,5/22/2010,0.0,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7428,16525,MI,5/26/2010,5.04,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7429,16525,MI,5/26/2010,0.805,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7430,16525,MI,5/26/2010,0.016185,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7431,16525,MI,5/26/2010,0.0,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7432,16525,MI,5/26/2010,1.369,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7433,16525,MI,5/26/2010,0.801,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7434,16525,MI,5/26/2010,0.004,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7435,16526,MI,5/22/2010,1.22,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7436,16526,MI,5/22/2010,0.382,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7437,16526,MI,5/22/2010,0.008,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7438,16526,MI,5/22/2010,0.002,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7439,16526,MI,5/22/2010,0.0,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7440,16526,MI,5/22/2010,0.520625,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7441,16526,MI,5/22/2010,0.38,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7442,16527,MI,5/21/2010,2.94,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7443,16527,MI,5/21/2010,0.518,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7444,16527,MI,5/21/2010,0.007,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7445,16527,MI,5/21/2010,0.671875,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7446,16527,MI,5/21/2010,0.003,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7447,16527,MI,5/21/2010,0.00335,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7448,16527,MI,5/21/2010,0.521,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7449,16567,MI,5/25/2010,0.44,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7450,16567,MI,5/25/2010,0.235,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7451,16567,MI,5/25/2010,0.0,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7452,16567,MI,5/25/2010,0.252,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7453,16567,MI,5/25/2010,0.017,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7454,16567,MI,5/25/2010,0.455,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7455,16567,MI,5/25/2010,0.0,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7456,16568,MI,5/26/2010,0.56,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7457,16568,MI,5/26/2010,0.47875,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7458,16568,MI,5/26/2010,0.004044,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7459,16568,MI,5/26/2010,0.282,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7460,16568,MI,5/26/2010,0.008,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7461,16568,MI,5/26/2010,0.004,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7462,16568,MI,5/26/2010,0.29,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7463,16569,MI,5/27/2010,0.0,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7464,16569,MI,5/27/2010,0.28375,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7465,16569,MI,5/27/2010,0.0,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7466,16569,MI,5/27/2010,0.184,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7467,16569,MI,5/27/2010,0.005,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7468,16569,MI,5/27/2010,0.189,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7469,16569,MI,5/27/2010,0.48688,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7470,16570,MI,5/27/2010,0.47,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7471,16570,MI,5/27/2010,0.0,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7472,16570,MI,5/27/2010,0.25,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7473,16570,MI,5/27/2010,0.0,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7474,16570,MI,5/27/2010,0.36375,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7475,16570,MI,5/27/2010,0.251,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7476,16570,MI,5/27/2010,0.001,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7477,16617,MI,6/10/2010,0.85,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7478,16617,MI,6/10/2010,0.005065,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7479,16617,MI,6/10/2010,0.001,Lake Superior,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7480,16617,MI,6/10/2010,0.347,Lake Superior,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7481,16617,MI,6/10/2010,0.37125,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7482,16617,MI,6/10/2010,0.348,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7483,16617,MI,6/10/2010,0.005,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7484,16618,MI,6/7/2010,0.83,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7485,16618,MI,6/7/2010,0.005,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7486,16618,MI,6/7/2010,0.36,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7487,16618,MI,6/7/2010,0.349,Lake Superior,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7488,16618,MI,6/7/2010,0.351,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7489,16618,MI,6/7/2010,0.002,Lake Superior,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7490,16618,MI,6/7/2010,0.00575125,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7491,16619,MI,6/23/2010,0.64,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7492,16619,MI,6/23/2010,0.0,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7493,16619,MI,6/23/2010,0.009,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7494,16619,MI,6/23/2010,0.001,Lake Superior,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7495,16619,MI,6/23/2010,0.336,Lake Superior,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7496,16619,MI,6/23/2010,0.388125,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7497,16619,MI,6/23/2010,0.337,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7498,16620,NY,7/7/2010,6.37,Lake Erie,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7499,16620,NY,7/7/2010,0.41,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7500,16620,NY,7/7/2010,0.00705875,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7501,16620,NY,7/7/2010,0.001,Lake Erie,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7502,16620,NY,7/7/2010,0.144,Lake Erie,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7503,16620,NY,7/7/2010,0.003,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7504,16620,NY,7/7/2010,0.145,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7505,16621,NY,7/9/2010,17.69,Lake Erie,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7506,16621,NY,7/9/2010,0.41125,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7507,16621,NY,7/9/2010,0.0076275,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7508,16621,NY,7/9/2010,0.14,Lake Erie,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7509,16621,NY,7/9/2010,0.003,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7510,16621,NY,7/9/2010,0.007,Lake Erie,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7511,16621,NY,7/9/2010,0.147,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7512,16622,MI,6/18/2010,8.02,Lake Erie,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7513,16622,MI,6/18/2010,0.011,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7514,16622,MI,6/18/2010,0.04071625,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7515,16622,MI,6/18/2010,0.036,Lake Erie,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7516,16622,MI,6/18/2010,0.438,Lake Erie,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7517,16622,MI,6/18/2010,0.71125,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7518,16622,MI,6/18/2010,0.474,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7519,16623,OH,6/28/2010,144.63,Lake Erie,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7520,16623,OH,6/28/2010,2.555,Lake Erie,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7521,16623,OH,6/28/2010,0.007,Lake Erie,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7522,16623,OH,6/28/2010,0.008,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7523,16623,OH,6/28/2010,4.025,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7524,16623,OH,6/28/2010,0.19339875,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7525,16623,OH,6/28/2010,2.562,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7526,16624,MI,6/15/2010,1.31,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7527,16624,MI,6/15/2010,0.005,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7528,16624,MI,6/15/2010,0.262,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7529,16624,MI,6/15/2010,0.257,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7530,16624,MI,6/15/2010,0.36125,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7531,16624,MI,6/15/2010,0.00253125,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7532,16624,MI,6/15/2010,0.005,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7533,16625,MI,6/22/2010,0.4,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7534,16625,MI,6/22/2010,0.339375,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
7535,16625,MI,6/22/2010,0.012,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
7536,16625,MI,6/22/2010,0.251,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7537,16625,MI,6/22/2010,0.0,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7538,16625,MI,6/22/2010,0.007,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
7539,16625,MI,6/22/2010,0.263,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
7540,16626,MI,6/20/2010,1.1,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
7541,16626,MI,6/20/2010,0.212,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
7542,16626,MI,6/20/2010,0.0,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
7543,16626,MI,6/20/2010,0.004,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
